PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,AGE,GP,MIN,USG_PCT,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,TS_PCT,EFG_PCT,AST,TOV,AST_PCT,AST_TO,TM_TOV_PCT,REB,OREB_PCT,DREB_PCT,OFF_RATING,DEF_RATING,NET_RATING,PLUS_MINUS,PIE,PACE,VOLUME_SCORE,FG3A_RATE,FTA_RATE,EXPECTED_TS,TS_ABOVE_EXPECTED,TS_PCT_SCALED,TS_ABOVE_EXPECTED_SCALED,EFFICIENCY_SCORE,AVG_SHOT_DISTANCE,PCT_PULLUP,PCT_LATE_CLOCK,PCT_MIDRANGE,PCT_RESTRICTED_HARD,PCT_RESTRICTED_EASY,TOTAL_SHOTS_x,SHOT_DIFFICULTY_SCORE,TS_X_DIFFICULTY,TS_X_DIFFICULTY_SCALED,EFFICIENCY_SCORE_SCALED,DIFFICULTY_ADJ_EFFICIENCY,FG_PCT_EARLY_GAME,FG_PCT_LATE_GAME,FG_PCT_CLUTCH,FG_PCT_BLOWOUT,FG_PCT_HOME,FG_PCT_AWAY,FG_PCT_EARLY_CLOCK,FG_PCT_LATE_CLOCK,AVG_REST_DAYS,CLUTCH_ATTEMPTS,TOTAL_SHOTS_y,CLUTCH_VS_BLOWOUT,LATE_VS_EARLY,HOME_AWAY_CONSISTENCY,CLOCK_DISCIPLINE,CONTEXT_SCORE,VS_PLAYER_ID,NET_RATING_IMPACT,OFF_RATING_IMPACT,NET_RATING_ON,NET_RATING_OFF,INDEPENDENCE_SCORE,TRUE_SCORING_IMPACT
1631260,AJ Green,MIL,26.0,78,29.1,0.135,10.4,3.4,7.9,0.424,3.0,7.1,0.419,0.7,0.8,0.855,0.627,0.612,1.9,1.0,0.09,2.03,8.7,2.7,0.013,0.08,113.1,116.7,-3.6,-1.9,0.058,99.28,31.0,0.8987341772151898,0.1012658227848101,0.5506350669605606,0.0763649330394393,0.5857142857142856,0.739244646996291,64.7,23.56122448979592,0.2687074829931973,0.010204081632653,0.0306122448979591,0.0170068027210884,0.0,294.0,64.1,0.4019069999999999,0.6663411560875728,0.647,65.7,0.4266666666666667,0.3181818181818182,0.40625,0.3880597014925373,0.427536231884058,0.4551282051282051,0.4425087108013937,1.0,1.1666666666666667,32.0,294.0,0.0181902985074626,-0.1084848484848485,0.9724080267558528,-0.5574912891986064,39.5,1631260,6.6,5.699999999999989,-3.6,-10.2,78.8,64.7
203932,Aaron Gordon,DEN,30.0,36,27.9,0.213,16.2,5.5,11.1,0.497,1.7,4.4,0.389,3.5,4.5,0.767,0.62,0.574,2.7,1.1,0.13,2.53,6.3,5.8,0.052,0.148,124.7,112.0,12.7,7.6,0.117,99.99,46.5,0.3963963963963964,0.4054054054054054,0.6038604455978721,0.0161395544021278,0.5657142857142856,0.5389593088614459,55.5,13.10762331838565,0.2959641255605381,0.0179372197309417,0.1255605381165919,0.1614349775784753,0.0986547085201793,223.0,62.4,0.38688,0.6414271621722443,0.555,59.8,0.6134453781512605,0.2631578947368421,0.2727272727272727,0.4615384615384615,0.5,0.5121951219512195,0.5164319248826291,0.0,1.3004484304932735,11.0,223.0,-0.1888111888111888,-0.3502874834144184,0.9878048780487804,0.5164319248826291,44.8,203932,9.9,5.400000000000006,12.7,2.8,89.9,67.2
1628988,Aaron Holiday,HOU,29.0,57,13.7,0.159,5.5,1.8,4.4,0.417,1.2,3.0,0.394,0.6,0.7,0.854,0.578,0.55,1.1,0.7,0.105,1.58,10.4,1.0,0.016,0.054,114.6,106.3,8.3,2.3,0.063,99.63,18.2,0.6818181818181818,0.159090909090909,0.5606243303377206,0.0173756696622793,0.4457142857142855,0.5430701300543523,48.5,19.57037037037037,0.1703703703703703,0.0222222222222222,0.0518518518518518,0.037037037037037,0.0,135.0,54.9,0.3173219999999999,0.526103572050302,0.485,50.6,0.3770491803278688,0.4285714285714285,0.2857142857142857,0.4385964912280701,0.5428571428571428,0.34,0.3939393939393939,0.3333333333333333,1.237037037037037,7.0,135.0,-0.1528822055137844,0.0515222482435597,0.7971428571428572,0.0606060606060606,43.8,1628988,3.8000000000000007,-2.700000000000003,8.3,4.5,75.0,48.9
1630174,Aaron Nesmith,IND,26.0,45,29.7,0.19,13.8,4.7,11.4,0.414,2.3,6.2,0.379,2.0,2.5,0.829,0.554,0.517,1.9,1.4,0.091,1.37,9.0,4.2,0.034,0.102,111.1,118.4,-7.3,-4.5,0.067,103.09,42.9,0.543859649122807,0.219298245614035,0.5697350475507946,-0.0157350475507945,0.3771428571428572,0.4329572284345148,39.9,17.166023166023166,0.2239382239382239,0.0308880308880308,0.0849420849420849,0.1467181467181467,0.0115830115830115,259.0,62.9,0.348466,0.5777387238769471,0.399,48.8,0.363013698630137,0.4074074074074074,0.3076923076923077,0.3947368421052631,0.3211678832116788,0.4016393442622951,0.3709677419354839,0.0,0.9806949806949808,26.0,259.0,-0.0870445344129554,0.0443937087772703,0.9195285389493836,0.3709677419354839,60.6,1630174,0.7999999999999998,3.0999999999999943,-7.3,-8.1,68.5,57.2
1630598,Aaron Wiggins,OKC,27.0,65,21.8,0.194,9.4,3.6,8.2,0.431,1.5,4.2,0.356,0.8,1.1,0.736,0.538,0.521,1.7,1.2,0.11,1.35,10.7,3.1,0.028,0.101,112.8,106.7,6.2,2.7,0.082,101.47,33.8,0.5121951219512195,0.1341463414634146,0.5532448477724434,-0.0152448477724433,0.3314285714285716,0.4345874353436643,37.3,14.904166666666669,0.1833333333333333,0.0083333333333333,0.0291666666666666,0.1583333333333333,0.0333333333333333,240.0,51.2,0.275456,0.4566918951181703,0.373,41.5,0.4876033057851239,0.4814814814814814,0.7142857142857143,0.4583333333333333,0.4152542372881356,0.5081967213114754,0.4621848739495798,0.5,1.0666666666666669,7.0,240.0,0.255952380952381,-0.0061218243036424,0.9070575159766602,-0.0378151260504201,67.0,1630598,-7.399999999999999,-6.0,6.2,13.6,58.7,50.2
1642846,Ace Bailey,UTA,19.0,72,27.6,0.21,13.8,5.5,12.4,0.443,1.9,5.5,0.344,0.9,1.2,0.75,0.533,0.52,1.8,1.5,0.098,1.22,9.2,4.2,0.048,0.097,109.8,120.4,-10.7,-6.2,0.069,104.58,45.8,0.4435483870967742,0.0967741935483871,0.5448423892319421,-0.011842389231942,0.3171428571428571,0.4459026412368145,36.9,15.66304347826087,0.2753623188405797,0.0108695652173913,0.217391304347826,0.0652173913043478,0.0797101449275362,276.0,65.5,0.349115,0.5788147325314389,0.369,47.4,0.4405594405594406,0.5294117647058824,0.3333333333333333,0.4453781512605042,0.4782608695652174,0.4,0.4432234432234432,0.6666666666666666,1.0181159420289856,9.0,276.0,-0.1120448179271709,0.0888523241464417,0.9217391304347826,-0.2234432234432234,46.5,1642846,-4.9,-3.4000000000000057,-10.7,-5.8,55.6,52.9
1641737,Adem Bona,PHI,23.0,71,17.4,0.108,4.8,1.8,3.1,0.595,0.0,0.1,0.333,1.1,1.6,0.708,0.638,0.6,0.5,0.8,0.034,0.57,15.6,4.3,0.099,0.138,113.1,112.9,0.3,-0.1,0.069,102.35,14.8,0.032258064516129,0.5161290322580645,0.6391400947292752,-0.0011400947292752,0.6171428571428572,0.481494159659537,56.3,2.718309859154929,0.0422535211267605,0.0,0.0,0.2253521126760563,0.4507042253521127,71.0,16.3,0.103994,0.1724167088061941,0.563,36.8,0.6060606060606061,0.5454545454545454,0.5714285714285714,0.6666666666666666,0.5862068965517241,0.5714285714285714,0.5774647887323944,,0.9577464788732394,7.0,71.0,-0.0952380952380952,-0.0606060606060606,0.9852216748768472,0.0,49.6,1641737,0.8999999999999999,0.0,0.3,-0.6,69.9,44.9
1642349,Ajay Mitchell,OKC,23.0,57,25.8,0.21,13.6,5.0,10.4,0.485,1.1,3.1,0.347,2.5,2.8,0.87,0.585,0.536,3.6,1.4,0.194,2.54,8.6,3.3,0.027,0.093,118.2,102.5,15.6,8.8,0.116,102.48,43.1,0.2980769230769231,0.2692307692307692,0.5788607253367352,0.0061392746632648,0.4657142857142855,0.5057024086266939,48.2,11.313106796116504,0.1699029126213592,0.0388349514563106,0.0825242718446602,0.2184466019417475,0.0218446601941747,412.0,54.5,0.318825,0.528595468826421,0.482,50.5,0.4517766497461929,0.4146341463414634,0.4782608695652174,0.4723618090452261,0.4784688995215311,0.4729064039408867,0.4771573604060913,0.375,1.1553398058252426,23.0,412.0,0.0058990605199912,-0.0371425034047295,0.9944375044193556,0.1021573604060913,59.2,1642349,7.4,2.700000000000003,15.6,8.2,86.4,62.1
201143,Al Horford,GSW,39.0,45,21.5,0.163,8.3,3.1,7.2,0.426,1.6,4.6,0.361,0.5,0.6,0.846,0.554,0.54,2.6,0.9,0.171,2.76,8.5,4.9,0.043,0.184,112.7,113.5,-0.9,-0.2,0.104,101.08,26.1,0.6388888888888888,0.0833333333333333,0.5460112584363463,0.0079887415636537,0.3771428571428572,0.5118529901903954,43.1,20.044117647058822,0.0441176470588235,0.0147058823529411,0.0808823529411764,0.0220588235294117,0.0147058823529411,136.0,46.8,0.259272,0.4298596546493024,0.431,43.0,0.3733333333333333,0.2,0.125,0.5,0.5333333333333333,0.2631578947368421,0.3787878787878788,0.5,1.0514705882352942,8.0,136.0,-0.375,-0.1733333333333333,0.7298245614035088,-0.1212121212121212,14.1,201143,-0.5,-0.0999999999999943,-0.9,-0.4,67.6,40.6
1627936,Alex Caruso,OKC,32.0,56,18.2,0.152,6.2,2.3,5.4,0.423,0.9,3.2,0.293,0.7,0.9,0.804,0.54,0.512,2.0,0.9,0.145,2.29,10.0,2.8,0.028,0.113,116.9,99.3,17.6,6.8,0.093,102.74,21.6,0.5925925925925926,0.1666666666666666,0.56348060560842,-0.0234806056084199,0.3371428571428572,0.4071986238442985,36.5,16.205479452054796,0.0753424657534246,0.0273972602739726,0.0205479452054794,0.1506849315068493,0.0136986301369863,146.0,46.9,0.25326,0.4198920675448268,0.365,39.2,0.3908045977011494,0.6666666666666666,0.0,0.4337349397590361,0.45,0.3478260869565217,0.4225352112676056,0.25,1.1027397260273972,4.0,146.0,-0.4337349397590361,0.2758620689655172,0.8978260869565218,0.1725352112676056,45.1,1627936,9.3,0.6000000000000085,17.6,8.3,88.0,43.0
1642259,Alex Sarr,WAS,21.0,48,27.2,0.252,16.3,6.6,13.7,0.482,1.0,3.1,0.333,2.1,3.0,0.692,0.544,0.52,2.7,1.7,0.161,1.59,8.8,7.4,0.073,0.179,108.0,120.4,-12.4,-7.3,0.121,103.35,53.3,0.2262773722627737,0.218978102189781,0.5651728765404195,-0.0211728765404194,0.3485714285714287,0.4148732006948911,37.5,9.426799007444169,0.238213399503722,0.0049627791563275,0.0918114143920595,0.1513647642679901,0.0942928039702233,403.0,49.2,0.267648,0.4437466322918653,0.375,40.9,0.5229357798165137,0.3809523809523809,0.25,0.5291666666666667,0.5105263157894737,0.4929577464788732,0.4987468671679197,1.0,1.1885856079404469,12.0,403.0,-0.2791666666666667,-0.1419833988641328,0.9824314306893996,-0.5012531328320802,23.3,1642259,-1.0,-1.2999999999999972,-12.4,-11.4,60.8,49.2
1630578,Alperen Sengun,HOU,23.0,72,33.3,0.259,20.4,8.1,15.6,0.519,0.6,1.8,0.305,3.6,5.2,0.691,0.569,0.537,6.2,3.2,0.282,1.96,11.6,8.9,0.089,0.177,117.1,113.7,3.4,2.8,0.142,98.02,65.6,0.1153846153846153,0.3333333333333333,0.5870680137811812,-0.0180680137811812,0.4199999999999999,0.4251987229525634,42.2,9.047297297297296,0.2747747747747748,0.0225225225225225,0.1283783783783783,0.2162162162162162,0.0698198198198198,444.0,58.7,0.334003,0.5537598129833956,0.422,48.8,0.4907407407407407,0.5777777777777777,0.5294117647058824,0.5769230769230769,0.4746835443037974,0.534965034965035,0.52,0.3,1.3738738738738738,34.0,444.0,-0.0475113122171945,0.0870370370370369,0.9397185093387624,0.22,61.8,1630578,-4.799999999999999,3.6999999999999886,3.4,8.2,67.4,66.6
1641708,Amen Thompson,HOU,23.0,79,37.4,0.195,18.3,7.1,13.2,0.534,0.3,1.5,0.216,3.8,4.9,0.779,0.594,0.545,5.3,2.4,0.202,2.21,10.4,7.8,0.078,0.123,117.0,110.4,6.6,4.7,0.128,98.4,56.9,0.1136363636363636,0.3712121212121212,0.6013267982155264,-0.0073267982155263,0.4914285714285713,0.460919677145347,47.9,7.989816700610998,0.1792260692464358,0.0264765784114052,0.1038696537678207,0.2097759674134419,0.0896130346232179,491.0,48.7,0.289278,0.4796080609461913,0.479,47.9,0.50390625,0.5714285714285714,0.5135135135135135,0.5572139303482587,0.5114942528735632,0.5236593059936908,0.5265392781316348,0.1538461538461538,1.2240325865580448,37.0,491.0,-0.0437004168347452,0.0675223214285714,0.9878349468798724,0.3726931242854809,67.3,1641708,5.0,6.599999999999994,6.6,1.6,82.3,67.3
203083,Andre Drummond,PHI,32.0,63,19.5,0.143,6.4,2.5,5.3,0.472,0.5,1.4,0.356,0.8,1.3,0.631,0.539,0.519,1.3,1.0,0.09,1.31,11.8,8.4,0.145,0.264,110.3,113.6,-3.2,-1.4,0.113,100.54,22.3,0.2641509433962264,0.2452830188679245,0.5818586596538312,-0.0428586596538311,0.3342857142857143,0.3427550255690024,33.8,7.170454545454546,0.0909090909090909,0.0113636363636363,0.0056818181818181,0.096590909090909,0.3693181818181818,176.0,23.3,0.125587,0.2082167933615737,0.3379999999999999,27.3,0.5227272727272727,0.4705882352941176,0.6153846153846154,0.4473684210526316,0.4873949579831932,0.5614035087719298,0.5114942528735632,0.5,1.25,13.0,176.0,0.1680161943319838,-0.052139037433155,0.9259914492112636,0.0114942528735632,62.2,203083,-4.4,-4.400000000000006,-3.2,1.2,58.9,37.9
1629614,Andrew Nembhard,IND,26.0,57,31.3,0.233,16.9,5.8,13.2,0.442,1.9,5.2,0.361,3.4,4.1,0.825,0.564,0.513,7.7,2.4,0.37,3.19,9.6,2.8,0.013,0.075,109.3,119.3,-10.0,-6.9,0.111,102.27,55.0,0.393939393939394,0.3106060606060606,0.5835646255120046,-0.0195646255120046,0.4057142857142854,0.4202215954799462,41.2,15.652068126520682,0.5085158150851582,0.0267639902676399,0.2481751824817518,0.1240875912408759,0.0024330900243309,411.0,89.5,0.50478,0.8368993044905538,0.412,62.4,0.4080717488789238,0.4375,0.3846153846153846,0.4416243654822335,0.4932126696832579,0.4,0.4584382871536523,0.1818181818181818,1.131386861313869,26.0,411.0,-0.0570089808668488,0.0294282511210762,0.906787330316742,0.2766201053354705,58.7,1629614,-4.1,0.7000000000000028,-10.0,-5.9,59.8,66.7
203952,Andrew Wiggins,MIA,31.0,68,30.3,0.194,15.4,5.7,12.1,0.475,2.0,4.9,0.414,1.9,2.4,0.784,0.586,0.559,2.7,1.5,0.123,1.77,8.8,4.8,0.051,0.098,113.7,113.9,-0.1,0.1,0.092,104.97,46.4,0.4049586776859504,0.1983471074380165,0.5662907307745989,0.019709269225401,0.4685714285714284,0.5508307417457432,50.1,12.751101321585905,0.2400881057268722,0.0198237885462555,0.1277533039647577,0.1233480176211453,0.0859030837004405,454.0,56.8,0.332848,0.5518448823270966,0.501,52.6,0.4601769911504424,0.4482758620689655,0.5,0.5555555555555556,0.4913043478260869,0.4419642857142857,0.4627539503386004,0.5555555555555556,1.105726872246696,26.0,454.0,-0.0555555555555555,-0.0119011290814769,0.9506599378881988,-0.0928016052169551,49.9,203952,-4.4,-1.7999999999999972,-0.1,4.3,62.3,60.8
1629014,Anfernee Simons,CHI,26.0,55,24.9,0.227,14.3,5.2,11.8,0.44,2.7,6.9,0.385,1.3,1.4,0.896,0.576,0.552,2.4,1.2,0.151,1.97,7.7,2.5,0.021,0.075,116.9,114.0,3.0,1.8,0.096,97.42,44.4,0.5847457627118644,0.1186440677966101,0.5461476009364766,0.0298523990635233,0.4399999999999999,0.5845627038411275,49.8,19.05966587112172,0.4391408114558472,0.0143198090692124,0.1718377088305489,0.0644391408114558,0.0023866348448687,419.0,80.8,0.4654079999999999,0.7716225514171314,0.498,63.5,0.4429223744292237,0.4,0.34375,0.4,0.4636871508379888,0.4291666666666666,0.4425427872860635,0.3333333333333333,1.0310262529832936,32.0,419.0,-0.05625,-0.0429223744292237,0.9654795158286776,0.1092094539527302,54.3,1629014,-6.7,-2.8499999999999943,-5.95,0.75,56.1,64.7
1641710,Anthony Black,ORL,22.0,64,29.8,0.219,15.0,5.4,12.1,0.447,1.6,4.7,0.333,2.6,3.6,0.732,0.549,0.512,3.7,2.1,0.185,1.79,10.7,3.8,0.024,0.101,113.3,113.1,0.2,-0.2,0.09,101.05,50.7,0.3884297520661157,0.2975206611570248,0.5826346176013314,-0.0336346176013313,0.362857142857143,0.3734304720876634,36.7,12.314410480349345,0.2314410480349345,0.0218340611353711,0.0786026200873362,0.1965065502183406,0.0480349344978165,458.0,56.8,0.311832,0.5170014341255564,0.367,44.2,0.4650205761316872,0.4090909090909091,0.3095238095238095,0.5392156862745098,0.4948453608247423,0.4583333333333333,0.4707207207207207,0.5,1.0873362445414847,42.0,458.0,-0.2296918767507002,-0.0559296670407781,0.963487972508591,-0.0292792792792792,40.5,1641710,-0.9000000000000001,0.2000000000000028,0.2,1.1,67.9,53.3
203076,Anthony Davis,WAS,33.0,20,31.3,0.272,20.4,8.5,16.7,0.506,0.5,1.9,0.27,3.0,4.1,0.728,0.551,0.521,2.8,2.1,0.14,1.37,8.9,11.1,0.099,0.24,110.0,114.6,-4.6,-2.5,0.151,101.27,61.8,0.1137724550898203,0.2455089820359281,0.5688657465010791,-0.017865746501079,0.3685714285714287,0.4258713824111756,39.1,8.955271565495208,0.2492012779552715,0.0159744408945686,0.2268370607028754,0.1277955271565495,0.182108626198083,313.0,56.1,0.3091110000000001,0.5124901559300679,0.391,45.2,0.4970414201183432,0.4333333333333333,0.5714285714285714,0.3181818181818182,0.5340909090909091,0.4744525547445255,0.5081967213114754,0.4,1.2044728434504792,14.0,313.0,0.2532467532467532,-0.0637080867850098,0.9403616456536164,0.1081967213114754,69.5,203076,3.450000000000001,0.3000000000000113,-4.6,-8.05,70.8,64.5
1630162,Anthony Edwards,MIN,24.0,61,35.0,0.309,28.8,9.9,20.2,0.489,3.4,8.4,0.399,5.7,7.2,0.796,0.617,0.572,3.7,2.9,0.174,1.3,9.6,5.0,0.017,0.12,117.8,114.3,3.5,2.7,0.145,101.5,81.3,0.4158415841584159,0.3564356435643565,0.5838518050173925,0.0331481949826074,0.5571428571428572,0.5955231928411627,57.2,14.791793313069908,0.5,0.0136778115501519,0.1762917933130699,0.1808510638297872,0.0091185410334346,658.0,84.3,0.520131,0.8623504737588182,0.5720000000000001,71.7,0.4643962848297213,0.525,0.54,0.52,0.4680851063829787,0.5319148936170213,0.4992248062015504,0.3333333333333333,1.0911854103343466,50.0,658.0,0.02,0.0606037151702786,0.9361702127659576,0.1658914728682171,63.0,1630162,0.3999999999999999,5.899999999999992,3.5,3.1,75.1,87.9
1630264,Anthony Gill,WAS,33.0,55,17.3,0.116,5.8,2.5,3.9,0.628,0.3,0.9,0.354,0.6,0.8,0.739,0.682,0.667,1.3,0.7,0.101,1.92,10.6,2.9,0.059,0.112,107.0,121.4,-14.4,-5.3,0.08,104.11,14.3,0.2307692307692307,0.2051282051282051,0.5773764485877296,0.1046235514122704,0.7428571428571429,0.8332214233003524,77.9,8.5,0.0625,0.0625,0.0,0.3125,0.25,16.0,40.2,0.274164,0.4545498255009078,0.779,61.7,0.2,0.9090909090909092,,0.8333333333333334,0.5,0.875,0.6666666666666666,1.0,0.625,0.0,16.0,0.0,0.709090909090909,0.625,-0.3333333333333333,62.6,1630264,-3.6,-2.799999999999997,-14.4,-10.8,55.8,63.2
1641709,Ausar Thompson,DET,23.0,73,26.0,0.168,9.9,4.2,7.9,0.525,0.1,0.3,0.25,1.5,2.6,0.571,0.545,0.53,3.1,1.5,0.155,2.07,11.0,5.7,0.08,0.135,118.8,107.2,11.6,5.4,0.101,100.86,35.5,0.0379746835443037,0.3291139240506329,0.5967771446670305,-0.0517771446670304,0.3514285714285714,0.3130957386216136,33.6,5.754208754208754,0.1649831649831649,0.0202020202020202,0.0639730639730639,0.239057239057239,0.1279461279461279,297.0,42.0,0.2289,0.3795044391574305,0.336,35.8,0.5028248587570622,0.5675675675675675,0.3809523809523809,0.4626865671641791,0.5109489051094891,0.50625,0.5069444444444444,0.5,1.0606060606060606,21.0,297.0,-0.0817341862117981,0.0647427088105053,0.9953010948905108,0.0069444444444444,56.3,1641709,6.3,6.200000000000003,11.6,5.3,85.9,47.9
1630559,Austin Reaves,LAL,27.0,51,34.5,0.258,23.3,7.3,14.9,0.49,2.3,6.4,0.36,6.3,7.3,0.871,0.641,0.567,5.5,3.0,0.237,1.85,11.3,4.7,0.02,0.117,117.3,112.3,5.0,3.6,0.137,100.41,66.6,0.4295302013422818,0.4899328859060402,0.614858132089679,0.026141867910321,0.6257142857142857,0.5722229725933676,60.4,15.532212885154062,0.4453781512605042,0.0392156862745098,0.0756302521008403,0.1512605042016806,0.0056022408963585,357.0,76.7,0.491647,0.8151254652618315,0.604,71.0,0.5,0.53125,0.2916666666666667,0.5412844036697247,0.5921052631578947,0.4536585365853658,0.5162241887905604,0.4285714285714285,1.2436974789915969,24.0,357.0,-0.249617737003058,0.03125,0.8615532734274711,0.0876527602191318,41.2,1630559,6.5,2.3999999999999915,5.0,-1.5,80.3,79.4
1630245,Ayo Dosunmu,MIN,26.0,69,27.3,0.197,14.8,5.6,10.8,0.517,1.8,4.1,0.439,1.8,2.1,0.876,0.63,0.599,3.6,1.4,0.202,2.59,8.4,3.4,0.024,0.093,111.7,113.2,-1.5,-1.0,0.114,103.16,42.9,0.3796296296296296,0.1944444444444444,0.5653984481503262,0.0646015518496737,0.5942857142857143,0.7001243818770005,63.7,11.306849315068494,0.0465753424657534,0.0246575342465753,0.0136986301369863,0.3013698630136986,0.0136986301369863,365.0,44.1,0.27783,0.4606278651424593,0.637,54.9,0.5168539325842697,0.574468085106383,0.5,0.5068493150684932,0.4947916666666667,0.5317919075144508,0.5014164305949008,0.7777777777777778,1.0273972602739727,38.0,365.0,-0.0068493150684931,0.0576141525221133,0.962999759152216,-0.2763613471828769,51.7,1630245,1.1,-0.5999999999999943,-0.75,-1.85,69.2,65.7
1628389,Bam Adebayo,MIA,28.0,73,32.4,0.248,20.1,6.9,15.7,0.442,1.7,5.5,0.318,4.5,5.8,0.778,0.551,0.497,3.2,1.6,0.142,1.93,7.1,10.0,0.059,0.236,117.1,111.0,6.1,4.5,0.138,103.89,64.9,0.3503184713375796,0.3694267515923567,0.5934827148565176,-0.0424827148565175,0.3685714285714287,0.3440052664567093,35.9,12.62206572769953,0.2816901408450704,0.0046948356807511,0.1455399061032863,0.0657276995305164,0.0798122065727699,426.0,56.5,0.311315,0.5161442746889274,0.359,43.8,0.4409090909090909,0.4821428571428571,0.3076923076923077,0.4461538461538462,0.4853801169590643,0.4235294117647059,0.4547619047619047,0.0,1.0023474178403755,26.0,426.0,-0.1384615384615384,0.0412337662337662,0.9381492948056416,0.4547619047619047,60.5,1628389,9.5,6.299999999999997,6.1,-3.4,87.1,63.9
1631248,Baylor Scheierman,BOS,25.0,77,18.6,0.117,5.5,2.0,4.3,0.453,1.3,3.2,0.399,0.4,0.4,0.903,0.616,0.599,1.5,0.6,0.108,2.52,9.0,3.5,0.038,0.138,116.3,109.0,7.3,2.6,0.085,96.77,17.0,0.744186046511628,0.0930232558139535,0.5521407308359071,0.0638592691640929,0.5542857142857143,0.6976558488094293,61.2,21.13043478260869,0.1159420289855072,0.0144927536231884,0.0289855072463768,0.0289855072463768,0.0289855072463768,69.0,50.2,0.309232,0.5126907677131086,0.612,56.2,0.4473684210526316,0.4,0.4,0.5384615384615384,0.631578947368421,0.3548387096774194,0.5,1.0,1.0289855072463767,5.0,69.0,-0.1384615384615384,-0.0473684210526315,0.7232597623089984,-0.5,23.0,1631248,-1.2999999999999998,-3.700000000000003,7.3,8.6,67.9,50.2
1642879,Ben Saraf,BKN,20.0,44,20.8,0.202,7.5,2.7,6.9,0.396,0.4,2.0,0.211,1.7,2.0,0.83,0.486,0.427,3.3,2.3,0.244,1.46,16.9,2.1,0.021,0.085,103.6,116.0,-12.5,-5.4,0.06,100.13,32.0,0.2898550724637681,0.2898550724637681,0.5837385457911674,-0.0977385457911673,0.1828571428571428,0.1602466412214024,17.4,15.306451612903226,0.1774193548387097,0.0161290322580645,0.0483870967741935,0.1774193548387097,0.0161290322580645,62.0,54.5,0.26487,0.4391408510250267,0.174,30.7,0.3870967741935484,0.5714285714285714,,0.3529411764705882,0.375,0.3333333333333333,0.360655737704918,0.0,0.8064516129032258,0.0,62.0,0.0,0.184331797235023,0.9583333333333331,0.360655737704918,73.0,1642879,-3.5,-5.300000000000011,-12.5,-9.0,55.0,39.5
1641767,Ben Sheppard,IND,24.0,65,21.4,0.131,7.1,2.6,6.0,0.434,1.3,3.6,0.362,0.6,0.8,0.765,0.561,0.543,1.8,0.6,0.112,2.78,7.3,3.0,0.028,0.106,107.1,116.0,-8.8,-4.1,0.066,104.23,22.3,0.6,0.1333333333333333,0.5593525639325745,0.0016474360674255,0.3971428571428572,0.490764363696621,43.5,16.74054054054054,0.1189189189189189,0.0054054054054054,0.0702702702702702,0.1243243243243243,0.0162162162162162,185.0,50.3,0.282183,0.4678449154860691,0.435,45.1,0.4578313253012048,0.2222222222222222,0.0833333333333333,0.3333333333333333,0.4411764705882353,0.3012048192771084,0.3812154696132597,0.0,1.0864864864864865,12.0,185.0,-0.25,-0.2356091030789825,0.8600283486888731,0.3812154696132597,37.0,1641767,-1.6000000000000003,-2.200000000000003,-8.8,-7.2,61.2,43.9
1631097,Bennedict Mathurin,LAC,23.0,54,30.0,0.246,17.6,5.4,12.5,0.43,1.4,4.4,0.315,5.4,6.2,0.869,0.575,0.485,2.4,2.2,0.123,1.09,11.0,5.4,0.034,0.142,111.4,115.3,-3.9,-2.7,0.105,101.15,57.8,0.352,0.496,0.6178890467951588,-0.0428890467951588,0.437142857142857,0.3426539701831591,39.9,15.686666666666667,0.3433333333333333,0.0233333333333333,0.1466666666666666,0.14,0.0233333333333333,300.0,71.7,0.412275,0.6835307673815189,0.399,54.1,0.4121621621621621,0.34375,0.2631578947368421,0.4645669291338583,0.4117647058823529,0.4538461538461538,0.4275862068965517,0.5714285714285714,1.23,19.0,300.0,-0.2014090343970161,-0.0684121621621621,0.957918552036199,-0.1438423645320196,38.4,1631097,-2.5,-0.950000000000017,-3.1,-0.6000000000000001,63.7,60.4
1641731,Bilal Coulibaly,WAS,21.0,56,26.2,0.193,11.7,4.1,9.7,0.425,1.2,3.6,0.319,2.4,3.2,0.746,0.531,0.485,2.6,1.4,0.137,1.79,9.6,4.3,0.03,0.128,108.5,121.2,-12.8,-7.4,0.082,104.43,40.8,0.3711340206185567,0.3298969072164949,0.5917944802053419,-0.0607944802053418,0.3114285714285716,0.2831077146650957,30.0,12.45673076923077,0.0865384615384615,0.0192307692307692,0.0288461538461538,0.1538461538461538,0.0576923076923076,208.0,41.3,0.219303,0.3635931062496373,0.3,33.2,0.4545454545454545,0.3333333333333333,0.375,0.3783783783783784,0.3958333333333333,0.3839285714285714,0.3940886699507389,0.0,1.1778846153846154,8.0,208.0,-0.0033783783783783,-0.1212121212121212,0.988095238095238,0.3940886699507389,62.0,1641731,-1.9000000000000004,-0.5999999999999943,-12.8,-10.9,60.1,46.2
