PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,AGE,GP,MIN,USG_PCT,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,TS_PCT,EFG_PCT,AST,TOV,AST_PCT,AST_TO,TM_TOV_PCT,REB,OREB_PCT,DREB_PCT,OFF_RATING,DEF_RATING,NET_RATING,PLUS_MINUS,PIE,PACE,VOLUME_SCORE,FG3A_RATE,FTA_RATE,EXPECTED_TS,TS_ABOVE_EXPECTED,TS_PCT_SCALED,TS_ABOVE_EXPECTED_SCALED,EFFICIENCY_SCORE,AVG_SHOT_DISTANCE,PCT_PULLUP,PCT_LATE_CLOCK,PCT_MIDRANGE,PCT_RESTRICTED_HARD,PCT_RESTRICTED_EASY,TOTAL_SHOTS_x,SHOT_DIFFICULTY_SCORE,TS_X_DIFFICULTY,TS_X_DIFFICULTY_SCALED,EFFICIENCY_SCORE_SCALED,DIFFICULTY_ADJ_EFFICIENCY,FG_PCT_EARLY_GAME,FG_PCT_LATE_GAME,FG_PCT_CLUTCH,FG_PCT_BLOWOUT,FG_PCT_HOME,FG_PCT_AWAY,FG_PCT_EARLY_CLOCK,FG_PCT_LATE_CLOCK,AVG_REST_DAYS,CLUTCH_ATTEMPTS,TOTAL_SHOTS_y,CLUTCH_VS_BLOWOUT,LATE_VS_EARLY,HOME_AWAY_CONSISTENCY,CLOCK_DISCIPLINE,CONTEXT_SCORE
1629216,Gabe Vincent,ATL,29.0,53,16.6,0.119,4.4,1.4,4.1,0.352,1.1,3.3,0.341,0.4,0.4,0.87,0.511,0.488,1.4,0.5,0.109,2.81,8.2,1.0,0.02,0.041,117.3,116.0,1.3,0.7,0.033,101.94,13.8,0.8048780487804879,0.0975609756097561,0.552352869735642,-0.041352869735642,0.2542857142857142,0.34776267599393,29.2,22.658227848101262,0.2658227848101265,0.0379746835443038,0.0632911392405063,0.0126582278481012,0.0,79.0,67.2,0.343392,0.569326292578193,0.292,43.1,0.37209302325581395,0.5,0.3333333333333333,0.35135135135135137,0.38461538461538464,0.35,0.37333333333333335,0.3333333333333333,1.0759493670886076,6.0,79.0,-0.018018018018018056,0.12790697674418605,0.9653846153846153,0.040000000000000036,62.0
203914,Gary Harris,MIL,31.0,48,13.8,0.082,2.7,1.0,2.2,0.442,0.6,1.4,0.412,0.2,0.2,0.889,0.593,0.577,1.1,0.4,0.105,2.68,10.7,1.3,0.025,0.072,105.9,115.5,-9.6,-2.8,0.048,98.9,4.3,0.6363636363636362,0.0909090909090909,0.5563424740470789,0.036657525952921,0.4885714285714284,0.6071938133655954,53.6,16.157894736842106,0.087719298245614,0.0175438596491228,0.0701754385964912,0.1228070175438596,0.0350877192982456,57.0,48.1,0.285233,0.4729016587775945,0.536,50.4,0.6285714285714286,0.25,0.0,0.375,0.56,0.46875,0.5283018867924528,0.0,0.9473684210526315,1.0,57.0,-0.375,-0.37857142857142856,0.90875,0.5283018867924528,29.8
1627780,Gary Payton II,GSW,33.0,73,15.6,0.177,7.5,3.3,5.7,0.583,0.5,1.7,0.291,0.4,0.5,0.65,0.632,0.628,1.7,0.8,0.164,1.98,10.0,3.6,0.084,0.143,111.2,113.5,-2.3,-1.5,0.114,102.7,24.4,0.2982456140350877,0.087719298245614,0.5477678440439016,0.0842321559560984,0.5999999999999999,0.7654078598759371,66.6,8.272151898734178,0.050632911392405,0.0126582278481012,0.0126582278481012,0.3164556962025316,0.1392405063291139,158.0,37.0,0.23384,0.3876947053410814,0.6659999999999999,52.7,0.5316455696202531,0.6428571428571429,0.6111111111111112,0.5135135135135135,0.5777777777777777,0.5,0.5448717948717948,0.5,1.1772151898734178,18.0,158.0,0.09759759759759767,0.1112115732368898,0.9222222222222223,0.04487179487179482,65.9
1629018,Gary Trent Jr.,MIL,27.0,65,21.2,0.167,8.1,2.8,7.3,0.387,1.9,5.3,0.36,0.6,0.8,0.769,0.533,0.517,1.2,0.6,0.082,1.93,6.7,1.0,0.006,0.044,107.9,120.4,-12.4,-5.4,0.047,99.53,28.5,0.726027397260274,0.1095890410958904,0.5499665551532639,-0.0169665551532638,0.3171428571428571,0.4288617304541438,36.2,20.75555555555556,0.2666666666666666,0.0185185185185185,0.1,0.0296296296296296,0.0,270.0,65.6,0.3496479999999999,0.5796984191459906,0.362,47.1,0.35172413793103446,0.35714285714285715,0.3333333333333333,0.3888888888888889,0.373134328358209,0.36764705882352944,0.37358490566037733,0.2,1.137037037037037,18.0,270.0,-0.05555555555555558,0.005418719211822687,0.9945127304653205,0.17358490566037732,59.3
203507,Giannis Antetokounmpo,MIL,31.0,36,28.9,0.358,27.6,10.4,16.6,0.624,0.4,1.3,0.333,6.4,9.9,0.65,0.658,0.636,5.4,3.2,0.344,1.7,10.8,9.8,0.098,0.233,119.4,114.9,4.4,2.7,0.213,99.9,80.7,0.0783132530120482,0.5963855421686747,0.6267930667385817,0.0312069332614183,0.6742857142857144,0.5890673386973795,64.0,5.682017543859649,0.1885964912280701,0.0175438596491228,0.1337719298245614,0.3355263157894737,0.125,456.0,52.1,0.342818,0.5683746300702142,0.64,60.4,0.6587677725118484,0.6056338028169014,0.5892857142857143,0.6415094339622641,0.6192660550458715,0.6722689075630253,0.6524663677130045,0.5,1.1162280701754386,56.0,456.0,-0.05222371967654982,-0.05313396969494699,0.9469971474828462,0.15246636771300448,54.3
1629048,Goga Bitadze,ORL,26.0,64,15.2,0.128,5.9,2.4,3.5,0.676,0.0,0.2,0.182,1.1,1.5,0.711,0.7,0.68,1.3,0.7,0.124,1.95,10.9,5.0,0.131,0.183,112.6,111.0,1.6,0.3,0.122,102.52,15.8,0.0571428571428571,0.4285714285714285,0.6200321583539375,0.0799678416460624,0.794285714285714,0.751226469026703,77.7,3.8203125,0.0390625,0.0234375,0.0234375,0.140625,0.4921875,128.0,16.9,0.1182999999999999,0.1961353217663784,0.777,48.7,0.6428571428571429,0.8461538461538461,0.6153846153846154,0.7142857142857143,0.6785714285714286,0.6944444444444444,0.6854838709677419,0.6666666666666666,1.1953125,13.0,128.0,-0.09890109890109888,0.20329670329670324,0.9841269841269842,0.018817204301075252,61.0
1641711,Gradey Dick,TOR,22.0,76,14.0,0.176,6.0,2.1,5.1,0.419,0.7,2.4,0.301,1.0,1.2,0.875,0.538,0.492,0.7,0.6,0.066,1.21,8.1,1.9,0.038,0.095,110.8,106.7,4.1,1.6,0.07,103.25,23.8,0.4705882352941176,0.2352941176470588,0.5748524893475033,-0.0368524893475032,0.3314285714285716,0.362729127482794,34.4,16.028301886792452,0.2122641509433962,0.0094339622641509,0.1226415094339622,0.1037735849056603,0.0141509433962264,212.0,58.6,0.315268,0.5226981455844684,0.344,43.3,0.4339622641509434,0.44,0.4,0.39473684210526316,0.4215686274509804,0.4090909090909091,0.41346153846153844,0.5,1.0613207547169812,5.0,212.0,0.0052631578947368585,0.006037735849056591,0.9875222816399287,-0.08653846153846156,56.0
1629684,Grant Williams,CHA,27.0,36,19.8,0.132,7.0,2.2,5.1,0.426,1.4,3.7,0.388,1.2,1.5,0.815,0.609,0.568,1.6,0.9,0.106,1.81,10.6,3.9,0.06,0.127,119.2,106.3,12.9,5.6,0.089,99.41,19.0,0.7254901960784315,0.2941176470588235,0.5890808552529125,0.0199191447470874,0.5342857142857143,0.5515287031496944,54.1,22.153846153846157,0.0769230769230769,0.0,0.0,0.0769230769230769,0.0,13.0,48.4,0.2947559999999999,0.4886903034874948,0.541,51.5,0.4444444444444444,,,0.3,,0.38461538461538464,0.38461538461538464,,1.0,0.0,13.0,0.0,0.0,0.0,0.0,11.2
1628960,Grayson Allen,PHX,30.0,51,28.8,0.231,16.5,5.3,13.1,0.403,3.1,8.9,0.349,2.8,3.3,0.857,0.568,0.522,3.8,1.6,0.206,2.35,8.2,3.0,0.023,0.081,113.9,113.8,0.1,0.4,0.105,99.12,51.5,0.6793893129770993,0.2519083969465648,0.570507899728914,-0.002507899728914,0.417142857142857,0.476945391464903,44.1,19.074074074074076,0.2888888888888888,0.0333333333333333,0.0222222222222222,0.1,0.0,270.0,64.7,0.367496,0.6092894861188252,0.441,52.5,0.43703703703703706,0.2777777777777778,0.3076923076923077,0.46296296296296297,0.4700854700854701,0.39215686274509803,0.41732283464566927,0.4444444444444444,1.1074074074074074,13.0,270.0,-0.15527065527065526,-0.15925925925925927,0.922071392659628,-0.027121609798775148,38.3
1627824,Guerschon Yabusele,CHI,30.0,67,15.0,0.155,5.6,1.9,4.7,0.401,1.0,2.9,0.352,0.8,1.1,0.75,0.543,0.511,0.9,0.6,0.087,1.54,9.2,3.5,0.052,0.17,107.4,115.3,-7.9,-2.5,0.077,103.86,20.3,0.6170212765957447,0.2340425531914893,0.5758581735977619,-0.0328581735977618,0.3457142857142858,0.3760126119316351,35.8,16.395604395604394,0.0219780219780219,0.0,0.0329670329670329,0.1428571428571428,0.0439560439560439,91.0,40.5,0.219915,0.3646077708051828,0.358,36.1,0.4444444444444444,0.42105263157894735,0.0,0.43333333333333335,0.49056603773584906,0.3157894736842105,0.4222222222222222,,1.3076923076923077,1.0,91.0,-0.43333333333333335,-0.023391812865497075,0.8252234359483615,0.0,24.7
